bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
1317354,2107256,text,11844,application/pdf,Introduced,https://legiscan.com/RI/text/H7193/id/2107256,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7193.pdf
1317240,2107150,text,13250,application/pdf,Introduced,https://legiscan.com/RI/text/H7194/id/2107150,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7194.pdf
1317309,2107214,text,44816,application/pdf,Introduced,https://legiscan.com/RI/text/H7195/id/2107214,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7195.pdf
1317224,2107135,text,15965,application/pdf,Introduced,https://legiscan.com/RI/text/H7196/id/2107135,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7196.pdf
1317403,2107302,text,28877,application/pdf,Introduced,https://legiscan.com/RI/text/H7197/id/2107302,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7197.pdf
1317537,2107425,text,10828,application/pdf,Introduced,https://legiscan.com/RI/text/H7198/id/2107425,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7198.pdf
1317319,2107223,text,10215,application/pdf,Introduced,https://legiscan.com/RI/text/H7199/id/2107223,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7199.pdf
1317323,2107226,text,10256,application/pdf,Introduced,https://legiscan.com/RI/text/H7200/id/2107226,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7200.pdf
1317323,2200828,text,16382,application/pdf,"Comm Sub",https://legiscan.com/RI/text/H7200/id/2200828,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7200A.pdf
1317464,2107358,text,127270,application/pdf,Introduced,https://legiscan.com/RI/text/H7201/id/2107358,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7201.pdf
1317256,2107164,text,9144,application/pdf,Introduced,https://legiscan.com/RI/text/H7202/id/2107164,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7202.pdf
1317454,2107349,text,14645,application/pdf,Introduced,https://legiscan.com/RI/text/H7203/id/2107349,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7203.pdf
1317396,2107296,text,37606,application/pdf,Introduced,https://legiscan.com/RI/text/H7204/id/2107296,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7204.pdf
1317359,2107260,text,13230,application/pdf,Introduced,https://legiscan.com/RI/text/H7205/id/2107260,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7205.pdf
1317459,2107353,text,9512,application/pdf,Introduced,https://legiscan.com/RI/text/H7206/id/2107353,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7206.pdf
1317474,2107367,text,11867,application/pdf,Introduced,https://legiscan.com/RI/text/H7207/id/2107367,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7207.pdf
1317265,2107172,text,13213,application/pdf,Introduced,https://legiscan.com/RI/text/H7208/id/2107172,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7208.pdf
1317304,2107209,text,10261,application/pdf,Introduced,https://legiscan.com/RI/text/H7209/id/2107209,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7209.pdf
1317332,2107235,text,9569,application/pdf,Introduced,https://legiscan.com/RI/text/H7210/id/2107235,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7210.pdf
1317369,2107271,text,10524,application/pdf,Introduced,https://legiscan.com/RI/text/H7211/id/2107271,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7211.pdf
1317364,2107265,text,10280,application/pdf,Introduced,https://legiscan.com/RI/text/H7212/id/2107265,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7212.pdf
1317245,2107154,text,9920,application/pdf,Introduced,https://legiscan.com/RI/text/H7213/id/2107154,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7213.pdf
1317229,2107139,text,9423,application/pdf,Introduced,https://legiscan.com/RI/text/H7214/id/2107139,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7214.pdf
1317409,2107308,text,41434,application/pdf,Introduced,https://legiscan.com/RI/text/H7215/id/2107308,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7215.pdf
1317221,2107132,text,149278,application/pdf,Introduced,https://legiscan.com/RI/text/H7216/id/2107132,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7216.pdf
1317533,2107421,text,47775,application/pdf,Introduced,https://legiscan.com/RI/text/H7217/id/2107421,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7217.pdf
1317294,2107201,text,15846,application/pdf,Introduced,https://legiscan.com/RI/text/H7218/id/2107201,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7218.pdf
1317522,2107412,text,17827,application/pdf,Introduced,https://legiscan.com/RI/text/H7219/id/2107412,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7219.pdf
1317285,2107192,text,10334,application/pdf,Introduced,https://legiscan.com/RI/text/H7220/id/2107192,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7220.pdf
1317285,2168847,text,10449,application/pdf,"Comm Sub",https://legiscan.com/RI/text/H7220/id/2168847,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7220A.pdf
1317347,2107249,text,18184,application/pdf,Introduced,https://legiscan.com/RI/text/H7221/id/2107249,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7221.pdf
1317261,2107168,text,9637,application/pdf,Introduced,https://legiscan.com/RI/text/H7222/id/2107168,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7222.pdf
1317503,2107393,text,7540,application/pdf,Introduced,https://legiscan.com/RI/text/H7223/id/2107393,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7223.pdf
1317385,2107286,text,10445,application/pdf,Introduced,https://legiscan.com/RI/text/H7224/id/2107286,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7224.pdf
1317300,2107206,text,9986,application/pdf,Introduced,https://legiscan.com/RI/text/H7225/id/2107206,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7225.pdf
1317314,2107218,text,26173,application/pdf,Introduced,https://legiscan.com/RI/text/H7226/id/2107218,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7226.pdf
1317336,2107239,text,48174,application/pdf,Introduced,https://legiscan.com/RI/text/H7227/id/2107239,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7227.pdf
1317490,2107381,text,9400,application/pdf,Introduced,https://legiscan.com/RI/text/H7228/id/2107381,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7228.pdf
1317422,2107320,text,14694,application/pdf,Introduced,https://legiscan.com/RI/text/H7229/id/2107320,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7229.pdf
1317480,2107373,text,28789,application/pdf,Introduced,https://legiscan.com/RI/text/H7230/id/2107373,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7230.pdf
1317547,2107434,text,22065,application/pdf,Introduced,https://legiscan.com/RI/text/H7231/id/2107434,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7231.pdf
1317290,2107197,text,17609,application/pdf,Introduced,https://legiscan.com/RI/text/H7232/id/2107197,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7232.pdf
1317342,2107245,text,18482,application/pdf,Introduced,https://legiscan.com/RI/text/H7233/id/2107245,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7233.pdf
1317273,2107180,text,13543,application/pdf,Introduced,https://legiscan.com/RI/text/H7234/id/2107180,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7234.pdf
1317273,2169631,text,17533,application/pdf,"Comm Sub",https://legiscan.com/RI/text/H7234/id/2169631,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7234A.pdf
1317561,2107448,text,70345,application/pdf,Introduced,https://legiscan.com/RI/text/H7235/id/2107448,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7235.pdf
1317429,2107326,text,24558,application/pdf,Introduced,https://legiscan.com/RI/text/H7236/id/2107326,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7236.pdf
1317517,2107408,text,28198,application/pdf,Introduced,https://legiscan.com/RI/text/H7237/id/2107408,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7237.pdf
1317375,2107277,text,10077,application/pdf,Introduced,https://legiscan.com/RI/text/H7238/id/2107277,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7238.pdf
1317508,2107399,text,9919,application/pdf,Introduced,https://legiscan.com/RI/text/H7239/id/2107399,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7239.pdf
1317508,2163944,text,10147,application/pdf,"Comm Sub",https://legiscan.com/RI/text/H7239/id/2163944,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7239A.pdf
1317768,2107702,text,119784,application/pdf,Introduced,https://legiscan.com/RI/text/H7244/id/2107702,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7244.pdf
1318821,2108891,text,13823,application/pdf,Introduced,https://legiscan.com/RI/text/H7245/id/2108891,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7245.pdf
1318598,2108681,text,9140,application/pdf,Introduced,https://legiscan.com/RI/text/H7246/id/2108681,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7246.pdf
1318716,2108792,text,14704,application/pdf,Introduced,https://legiscan.com/RI/text/H7247/id/2108792,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7247.pdf
1318716,2132062,text,15154,application/pdf,"Comm Sub",https://legiscan.com/RI/text/H7247/id/2132062,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7247A.pdf
1318683,2108761,text,40955,application/pdf,Introduced,https://legiscan.com/RI/text/H7248/id/2108761,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7248.pdf
1318749,2108823,text,93841,application/pdf,Introduced,https://legiscan.com/RI/text/H7249/id/2108823,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7249.pdf
1318840,2108910,text,23388,application/pdf,Introduced,https://legiscan.com/RI/text/H7250/id/2108910,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7250.pdf
1318549,2108636,text,27692,application/pdf,Introduced,https://legiscan.com/RI/text/H7251/id/2108636,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7251.pdf
1318612,2108695,text,45049,application/pdf,Introduced,https://legiscan.com/RI/text/H7252/id/2108695,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7252.pdf
1318646,2108725,text,10838,application/pdf,Introduced,https://legiscan.com/RI/text/H7253/id/2108725,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7253.pdf
1318668,2108746,text,26453,application/pdf,Introduced,https://legiscan.com/RI/text/H7254/id/2108746,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7254.pdf
1318732,2108807,text,12544,application/pdf,Introduced,https://legiscan.com/RI/text/H7255/id/2108807,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7255.pdf
1318635,2108715,text,10373,application/pdf,Introduced,https://legiscan.com/RI/text/H7256/id/2108715,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7256.pdf
1318631,2108711,text,45485,application/pdf,Introduced,https://legiscan.com/RI/text/H7257/id/2108711,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7257.pdf
1318741,2108816,text,15141,application/pdf,Introduced,https://legiscan.com/RI/text/H7258/id/2108816,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7258.pdf
1318654,2108732,text,125424,application/pdf,Introduced,https://legiscan.com/RI/text/H7259/id/2108732,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7259.pdf
1318565,2108651,text,14320,application/pdf,Introduced,https://legiscan.com/RI/text/H7261/id/2108651,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7261.pdf
1318574,2108660,text,13695,application/pdf,Introduced,https://legiscan.com/RI/text/H7262/id/2108660,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7262.pdf
1318789,2108862,text,157685,application/pdf,Introduced,https://legiscan.com/RI/text/H7263/id/2108862,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7263.pdf
1318727,2108802,text,15526,application/pdf,Introduced,https://legiscan.com/RI/text/H7264/id/2108802,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7264.pdf
1318833,2108903,text,16038,application/pdf,Introduced,https://legiscan.com/RI/text/H7265/id/2108903,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7265.pdf
1318797,2108869,text,31777,application/pdf,Introduced,https://legiscan.com/RI/text/H7266/id/2108869,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7266.pdf
1318589,2108673,text,12906,application/pdf,Introduced,https://legiscan.com/RI/text/H7267/id/2108673,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7267.pdf
1318678,2108756,text,10576,application/pdf,Introduced,https://legiscan.com/RI/text/H7268/id/2108756,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7268.pdf
1318694,2108772,text,9697,application/pdf,Introduced,https://legiscan.com/RI/text/H7269/id/2108772,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7269.pdf
1318657,2108735,text,9960,application/pdf,Introduced,https://legiscan.com/RI/text/H7270/id/2108735,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7270.pdf
1318828,2108898,text,137652,application/pdf,Introduced,https://legiscan.com/RI/text/H7271/id/2108898,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7271.pdf
1318804,2108875,text,13012,application/pdf,Introduced,https://legiscan.com/RI/text/H7272/id/2108875,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7272.pdf
1318607,2108689,text,13343,application/pdf,Introduced,https://legiscan.com/RI/text/H7273/id/2108689,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7273.pdf
1318557,2108643,text,22342,application/pdf,Introduced,https://legiscan.com/RI/text/H7274/id/2108643,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7274.pdf
1318700,2108778,text,9872,application/pdf,Introduced,https://legiscan.com/RI/text/H7275/id/2108778,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7275.pdf
1318707,2108783,text,23472,application/pdf,Introduced,https://legiscan.com/RI/text/H7276/id/2108783,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7276.pdf
1318772,2108845,text,28189,application/pdf,Introduced,https://legiscan.com/RI/text/H7277/id/2108845,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7277.pdf
1318543,2108631,text,18615,application/pdf,Introduced,https://legiscan.com/RI/text/H7278/id/2108631,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7278.pdf
1318751,2108825,text,7724,application/pdf,Introduced,https://legiscan.com/RI/text/H7279/id/2108825,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7279.pdf
1318619,2108700,text,21092,application/pdf,Introduced,https://legiscan.com/RI/text/H7280/id/2108700,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7280.pdf
1318775,2108848,text,9693,application/pdf,Introduced,https://legiscan.com/RI/text/H7281/id/2108848,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7281.pdf
1318582,2108668,text,9086,application/pdf,Introduced,https://legiscan.com/RI/text/H7282/id/2108668,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7282.pdf
1318582,2168945,text,9156,application/pdf,Amended,https://legiscan.com/RI/text/H7282/id/2168945,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7282aa.pdf
1318810,2108881,text,14158,application/pdf,Introduced,https://legiscan.com/RI/text/H7283/id/2108881,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7283.pdf
1318844,2108914,text,8952,application/pdf,Introduced,https://legiscan.com/RI/text/H7284/id/2108914,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7284.pdf
1319490,2109839,text,119633,application/pdf,Introduced,https://legiscan.com/RI/text/H7287/id/2109839,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7287.pdf
1319480,2109829,text,14941,application/pdf,Introduced,https://legiscan.com/RI/text/H7288/id/2109829,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7288.pdf
1319504,2109853,text,21884,application/pdf,Introduced,https://legiscan.com/RI/text/H7289/id/2109853,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7289.pdf
1319524,2109873,text,13582,application/pdf,Introduced,https://legiscan.com/RI/text/H7290/id/2109873,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7290.pdf
1319578,2109923,text,21066,application/pdf,Introduced,https://legiscan.com/RI/text/H7291/id/2109923,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7291.pdf
1319409,2109768,text,14593,application/pdf,Introduced,https://legiscan.com/RI/text/H7292/id/2109768,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7292.pdf
1319414,2109773,text,23382,application/pdf,Introduced,https://legiscan.com/RI/text/H7293/id/2109773,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7293.pdf
1319472,2109822,text,16694,application/pdf,Introduced,https://legiscan.com/RI/text/H7294/id/2109822,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7294.pdf
1319388,2109749,text,19833,application/pdf,Introduced,https://legiscan.com/RI/text/H7295/id/2109749,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7295.pdf
1319590,2109933,text,10798,application/pdf,Introduced,https://legiscan.com/RI/text/H7296/id/2109933,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7296.pdf
